time,lat,lon,elevation,accuracy,bearing,speed
2014-03-16T21:02:39Z,42.038146,-71.351481,54.400002,5.000000,187.199997,0.250000
2014-03-16T21:02:42Z,42.038122,-71.351487,54.200001,5.000000,187.199997,0.750000
2014-03-16T21:02:44Z,42.038099,-71.351495,54.200001,5.000000,197.399994,1.000000
2014-03-16T21:02:46Z,42.038054,-71.351512,54.099998,4.000000,196.300003,1.500000
2014-03-16T21:02:47Z,42.038028,-71.351519,53.700001,4.000000,193.399994,1.500000
2014-03-16T21:02:49Z,42.038002,-71.351525,53.700001,5.000000,190.600006,1.500000
2014-03-16T21:02:52Z,42.037955,-71.351524,53.099998,3.000000,180.800003,1.500000
2014-03-16T21:02:55Z,42.037919,-71.351504,57.799999,3.000000,172.300003,1.500000
2014-03-16T21:02:56Z,42.037899,-71.351495,58.400002,3.000000,170.500000,1.500000
2014-03-16T21:02:58Z,42.037880,-71.351489,58.700001,3.000000,174.600006,1.250000
2014-03-16T21:03:03Z,42.037818,-71.351483,58.799999,6.000000,179.600006,1.250000
2014-03-16T21:03:05Z,42.037795,-71.351481,58.799999,6.000000,178.399994,1.250000
2014-03-16T21:03:07Z,42.037778,-71.351479,58.799999,6.000000,177.300003,1.250000
2014-03-16T21:03:09Z,42.037761,-71.351469,59.299999,4.000000,170.300003,1.000000
2014-03-16T21:03:11Z,42.037750,-71.351458,59.299999,5.000000,163.399994,1.000000
2014-03-16T21:03:12Z,42.037743,-71.351446,59.299999,6.000000,155.399994,1.000000
2014-03-16T21:03:16Z,42.037724,-71.351415,60.500000,7.000000,153.300003,1.000000
2014-03-16T21:03:17Z,42.037706,-71.351411,60.799999,7.000000,160.500000,1.000000
2014-03-16T21:03:22Z,42.037639,-71.351406,60.099998,6.000000,162.600006,1.000000
2014-03-16T21:03:25Z,42.037609,-71.351405,61.000000,5.000000,149.800003,0.750000
2014-03-16T21:03:26Z,42.037600,-71.351411,61.000000,4.000000,149.800003,0.750000
2014-03-16T21:03:27Z,42.037590,-71.351415,61.000000,4.000000,149.800003,0.500000
2014-03-16T21:03:30Z,42.037579,-71.351429,61.000000,4.000000,149.800003,0.500000
2014-03-16T21:03:31Z,42.037570,-71.351421,61.000000,4.000000,149.800003,0.750000
2014-03-16T21:03:33Z,42.037560,-71.351411,61.000000,5.000000,146.000000,0.750000
2014-03-16T21:03:36Z,42.037544,-71.351377,56.799999,8.000000,130.199997,1.000000
2014-03-16T21:03:38Z,42.037539,-71.351349,56.799999,10.000000,120.000000,1.000000
2014-03-16T21:03:40Z,42.037536,-71.351309,54.099998,8.000000,109.099998,1.000000
2014-03-16T21:03:41Z,42.037534,-71.351273,54.099998,7.000000,100.699997,1.250000
2014-03-16T21:03:44Z,42.037512,-71.351210,53.700001,5.000000,110.699997,1.250000
2014-03-16T21:03:46Z,42.037467,-71.351169,52.200001,4.000000,113.599998,1.500000
2014-03-16T21:03:47Z,42.037447,-71.351139,52.000000,3.000000,111.300003,2.000000
2014-03-16T21:03:50Z,42.037399,-71.351069,51.700001,4.000000,113.000000,2.000000
2014-03-16T21:03:51Z,42.037382,-71.351050,51.700001,3.000000,117.800003,1.750000
2014-03-16T21:03:56Z,42.037337,-71.351006,53.099998,5.000000,112.000000,1.000000
2014-03-16T21:03:57Z,42.037334,-71.350996,53.099998,7.000000,107.000000,1.000000
2014-03-16T21:03:59Z,42.037331,-71.350989,53.200001,9.000000,112.599998,0.750000
2014-03-16T21:04:27Z,42.037268,-71.351147,53.099998,72.000000,109.800003,0.250000
2014-03-16T21:04:30Z,42.037262,-71.351143,53.099998,48.000000,109.800003,0.250000
2014-03-16T21:04:39Z,42.037215,-71.351113,53.000000,40.000000,109.800003,0.750000
2014-03-16T21:04:41Z,42.037194,-71.351082,53.000000,27.000000,149.100006,1.000000
2014-03-16T21:04:44Z,42.036959,-71.351291,56.299999,21.000000,149.100006,0.500000
2014-03-16T21:04:46Z,42.036953,-71.351300,56.299999,27.000000,149.100006,0.500000
2014-03-16T21:04:51Z,42.036947,-71.351309,56.500000,35.000000,149.100006,0.500000
2014-03-16T21:04:53Z,42.036949,-71.351295,56.400002,33.000000,149.100006,0.250000
2014-03-16T21:04:55Z,42.036954,-71.351286,56.400002,27.000000,149.100006,0.250000
2014-03-16T21:05:03Z,42.036986,-71.351259,56.700001,50.000000,149.100006,0.250000
2014-03-16T21:05:05Z,42.037037,-71.351227,56.700001,34.000000,149.100006,0.750000
2014-03-16T21:05:09Z,42.037155,-71.351179,53.599998,20.000000,19.900000,1.000000
2014-03-16T21:05:12Z,42.037183,-71.351188,53.400002,16.000000,13.600000,0.500000
2014-03-16T21:05:12Z,42.037185,-71.351197,53.400002,15.000000,13.600000,0.250000
2014-03-16T21:05:20Z,42.037149,-71.351211,53.900002,28.000000,13.600000,0.500000
2014-03-16T21:05:22Z,42.037129,-71.351201,54.400002,26.000000,172.199997,0.750000
2014-03-16T21:05:23Z,42.037114,-71.351195,54.299999,23.000000,174.699997,1.250000
2014-03-16T21:05:24Z,42.037093,-71.351192,54.299999,22.000000,177.500000,1.500000
2014-03-16T21:05:28Z,42.037028,-71.351189,54.200001,19.000000,183.000000,1.750000
2014-03-16T21:05:29Z,42.037012,-71.351191,54.200001,22.000000,184.600006,1.750000
2014-03-16T21:05:31Z,42.036990,-71.351196,54.200001,26.000000,186.300003,1.750000
2014-03-16T21:05:51Z,42.037086,-71.351285,55.200001,47.000000,228.199997,0.500000
2014-03-16T21:05:53Z,42.037108,-71.351277,55.099998,31.000000,228.199997,0.500000
2014-03-16T21:06:00Z,42.037124,-71.351226,54.799999,48.000000,228.199997,0.500000
2014-03-16T21:06:14Z,42.037186,-71.351092,54.799999,146.000000,228.199997,0.250000
2014-03-16T21:06:18Z,42.037274,-71.351094,57.700001,86.000000,19.600000,0.750000
2014-03-16T21:06:21Z,42.037281,-71.351111,59.000000,74.000000,19.600000,0.500000
2014-03-16T21:06:24Z,42.037279,-71.351145,59.299999,61.000000,19.600000,0.500000
2014-03-16T21:06:27Z,42.037281,-71.351155,59.299999,44.000000,19.600000,0.250000
2014-03-16T21:06:30Z,42.037285,-71.351161,59.599998,55.000000,19.600000,0.250000
2014-03-16T21:06:33Z,42.037289,-71.351183,59.500000,53.000000,19.600000,0.250000
2014-03-16T21:06:35Z,42.037292,-71.351203,59.500000,39.000000,19.600000,0.250000
2014-03-16T21:06:38Z,42.037307,-71.351228,60.099998,24.000000,19.600000,0.250000
2014-03-16T21:06:40Z,42.037313,-71.351231,60.099998,22.000000,19.600000,0.250000
2014-03-16T21:06:41Z,42.037315,-71.351232,60.099998,20.000000,19.600000,0.250000
2014-03-16T21:06:55Z,42.037251,-71.351264,60.400002,39.000000,19.600000,0.500000
2014-03-16T21:06:58Z,42.037243,-71.351286,60.299999,25.000000,19.600000,0.250000
2014-03-16T21:07:01Z,42.037260,-71.351320,59.299999,15.000000,19.600000,0.250000
2014-03-16T21:07:02Z,42.037268,-71.351326,59.200001,15.000000,0.000000,0.000000
2014-03-16T21:07:04Z,42.037276,-71.351329,59.200001,16.000000,0.000000,0.000000
2014-03-16T21:07:08Z,42.037319,-71.351320,63.500000,14.000000,0.000000,0.000000
2014-03-16T21:07:09Z,42.037335,-71.351320,63.500000,17.000000,0.000000,0.000000
2014-03-16T21:07:13Z,42.037366,-71.351317,63.500000,16.000000,0.000000,0.000000
2014-03-16T21:07:14Z,42.037368,-71.351315,63.500000,13.000000,0.000000,0.000000
2014-03-16T21:07:15Z,42.037371,-71.351312,63.500000,11.000000,0.000000,0.000000
2014-03-16T21:07:19Z,42.037410,-71.351317,66.199997,12.000000,19.600000,0.250000
2014-03-16T21:07:20Z,42.037427,-71.351322,66.199997,14.000000,19.600000,0.250000
2014-03-16T21:07:22Z,42.037442,-71.351326,66.199997,16.000000,19.600000,0.500000
2014-03-16T21:07:24Z,42.037457,-71.351329,66.199997,18.000000,19.600000,0.500000
2014-03-16T21:07:25Z,42.037468,-71.351325,65.800003,18.000000,19.600000,0.500000
2014-03-16T21:07:27Z,42.037492,-71.351319,65.699997,10.000000,19.600000,0.500000
2014-03-16T21:07:29Z,42.037502,-71.351307,65.699997,8.000000,19.600000,0.500000
2014-03-16T21:07:30Z,42.037507,-71.351302,65.699997,6.000000,19.600000,0.500000
2014-03-16T21:07:32Z,42.037512,-71.351299,65.699997,7.000000,19.600000,0.250000
2014-03-16T21:07:34Z,42.037503,-71.351284,67.900002,6.000000,19.600000,0.250000
2014-03-16T21:07:34Z,42.037496,-71.351274,67.900002,7.000000,19.600000,0.250000
2014-03-16T21:07:36Z,42.037489,-71.351262,67.900002,8.000000,19.600000,0.500000
2014-03-16T21:07:41Z,42.037457,-71.351228,69.000000,21.000000,19.600000,0.500000
2014-03-16T21:07:42Z,42.037450,-71.351221,69.000000,26.000000,19.600000,0.500000
2014-03-16T21:07:48Z,42.037403,-71.351209,69.099998,52.000000,19.600000,0.500000
2014-03-16T21:07:51Z,42.037362,-71.351233,69.099998,59.000000,194.699997,1.000000
2014-03-16T21:07:57Z,42.037352,-71.351305,68.599998,47.000000,212.899994,0.750000
2014-03-16T21:08:01Z,42.037383,-71.351342,68.099998,34.000000,212.899994,0.500000
2014-03-16T21:08:02Z,42.037389,-71.351343,68.099998,28.000000,212.899994,0.250000
2014-03-16T21:08:03Z,42.037393,-71.351342,68.099998,24.000000,212.899994,0.250000
2014-03-16T21:08:11Z,42.037417,-71.351319,68.400002,48.000000,0.000000,0.000000
2014-03-16T21:08:14Z,42.037450,-71.351316,68.400002,59.000000,212.899994,0.500000
2014-03-16T21:08:20Z,42.037493,-71.351301,67.900002,52.000000,212.899994,0.500000
2014-03-16T21:08:22Z,42.037490,-71.351287,67.900002,36.000000,212.899994,0.500000
2014-03-16T21:08:36Z,42.037434,-71.351377,68.500000,76.000000,212.899994,0.250000
2014-03-16T21:08:39Z,42.037447,-71.351413,68.500000,58.000000,212.899994,0.250000
2014-03-16T21:08:47Z,42.037503,-71.351508,68.099998,87.000000,303.899994,1.000000
2014-03-16T21:08:54Z,42.037463,-71.351597,68.099998,63.000000,289.399994,0.750000
2014-03-16T21:08:58Z,42.037454,-71.351604,68.099998,60.000000,289.399994,0.500000
2014-03-16T21:09:03Z,42.037471,-71.351610,68.000000,26.000000,289.399994,0.500000
2014-03-16T21:09:05Z,42.037478,-71.351605,68.099998,36.000000,289.399994,0.250000
2014-03-16T21:09:11Z,42.037493,-71.351549,67.500000,39.000000,289.399994,0.250000
2014-03-16T21:09:13Z,42.037486,-71.351533,67.500000,33.000000,289.399994,0.750000
2014-03-16T21:09:16Z,42.037484,-71.351513,67.400002,24.000000,289.399994,0.750000
2014-03-16T21:09:18Z,42.037492,-71.351509,67.400002,24.000000,289.399994,0.500000
2014-03-16T21:09:23Z,42.037538,-71.351479,67.300003,18.000000,0.000000,0.000000
2014-03-16T21:09:25Z,42.037558,-71.351454,67.300003,19.000000,289.399994,0.500000
2014-03-16T21:09:26Z,42.037568,-71.351442,67.400002,18.000000,289.399994,0.500000
2014-03-16T21:09:28Z,42.037589,-71.351397,67.500000,21.000000,52.000000,0.750000
2014-03-16T21:09:29Z,42.037596,-71.351376,67.500000,24.000000,46.000000,0.750000
2014-03-16T21:09:30Z,42.037604,-71.351359,67.500000,27.000000,40.200001,0.750000
2014-03-16T21:09:39Z,42.037660,-71.351333,67.400002,90.000000,40.200001,0.750000
2014-03-16T21:09:48Z,42.037627,-71.351370,66.900002,117.000000,0.000000,0.000000
2014-03-16T21:09:55Z,42.037556,-71.351411,66.800003,75.000000,40.200001,0.500000
2014-03-16T21:10:06Z,42.037484,-71.351495,66.699997,127.000000,40.200001,0.750000
2014-03-16T21:10:53Z,42.038034,-71.351324,67.400002,173.000000,1.400000,3.500000
2014-03-16T21:11:09Z,42.037742,-71.351496,67.000000,133.000000,333.799988,0.500000
2014-03-16T21:11:15Z,42.037684,-71.351445,68.400002,76.000000,333.799988,0.500000
2014-03-16T21:25:52Z,42.037241,-71.350888,-33.700001,125.000000,337.299988,0.500000
2014-03-16T21:25:56Z,42.037251,-71.350903,-26.100000,80.000000,337.299988,0.500000
2014-03-16T21:26:00Z,42.037232,-71.350946,-23.700001,80.000000,337.299988,0.250000
2014-03-16T21:26:04Z,42.037212,-71.351013,-13.400000,77.000000,337.299988,0.250000
2014-03-16T21:26:12Z,42.037191,-71.351141,-13.900000,79.000000,337.299988,0.500000
2014-03-16T21:26:16Z,42.037217,-71.351173,5.900000,84.000000,337.299988,0.250000
2014-03-16T21:26:23Z,42.037348,-71.351214,12.900000,94.000000,337.299988,0.250000
2014-03-16T21:26:27Z,42.037391,-71.351249,13.300000,59.000000,337.299988,0.500000
2014-03-16T21:26:29Z,42.037413,-71.351343,9.400000,57.000000,337.299988,0.500000
2014-03-16T21:26:33Z,42.037470,-71.351360,7.900000,41.000000,12.700000,1.250000
2014-03-16T21:26:35Z,42.037517,-71.351308,7.900000,36.000000,16.100000,1.250000
2014-03-16T21:26:49Z,42.037555,-71.351295,8.600000,141.000000,322.299988,0.250000
2014-03-16T21:27:21Z,42.037292,-71.351490,16.500000,162.000000,322.299988,0.500000
2014-03-16T21:27:40Z,42.037249,-71.351434,19.299999,149.000000,322.299988,0.250000
2014-03-16T21:27:55Z,42.037157,-71.351371,26.299999,116.000000,322.299988,0.750000
2014-03-16T21:28:00Z,42.037050,-71.351373,25.500000,67.000000,177.000000,0.750000
2014-03-16T21:28:08Z,42.036971,-71.351322,25.500000,108.000000,158.300003,1.000000
2014-03-16T21:28:18Z,42.037023,-71.351256,28.000000,120.000000,134.300003,0.500000
2014-03-16T21:28:24Z,42.037125,-71.351257,31.000000,59.000000,134.300003,0.250000
2014-03-16T21:28:27Z,42.037143,-71.351261,31.000000,71.000000,134.300003,0.250000
2014-03-16T21:28:31Z,42.037150,-71.351266,30.700001,86.000000,134.300003,0.250000
2014-03-16T21:28:44Z,42.037207,-71.351346,29.900000,127.000000,134.300003,0.250000
2014-03-16T21:28:53Z,42.037208,-71.351386,29.600000,102.000000,134.300003,0.250000
2014-03-16T21:29:00Z,42.037206,-71.351455,29.799999,120.000000,134.300003,0.500000
2014-03-16T21:29:04Z,42.037235,-71.351467,29.799999,76.000000,134.300003,0.500000
2014-03-16T21:29:10Z,42.037239,-71.351460,29.600000,121.000000,0.000000,0.000000
2014-03-16T21:29:21Z,42.037224,-71.351453,29.700001,132.000000,0.000000,0.000000
2014-03-16T21:29:26Z,42.037227,-71.351467,29.799999,106.000000,134.300003,0.250000
2014-03-16T21:29:32Z,42.037190,-71.351506,29.799999,143.000000,134.300003,0.250000
2014-03-16T21:29:38Z,42.037131,-71.351515,30.000000,97.000000,134.300003,0.500000
2014-03-16T21:29:42Z,42.037134,-71.351496,30.299999,87.000000,134.300003,0.250000
2014-03-16T21:29:45Z,42.037151,-71.351490,30.200001,55.000000,0.000000,0.000000
2014-03-16T21:29:48Z,42.037099,-71.351463,30.200001,56.000000,134.300003,0.500000
2014-03-16T21:29:52Z,42.037064,-71.351434,30.200001,85.000000,134.300003,0.500000
2014-03-16T21:29:57Z,42.036994,-71.351402,34.900002,67.000000,134.300003,0.500000
2014-03-16T21:30:00Z,42.036966,-71.351387,35.099998,47.000000,134.300003,0.250000
2014-03-16T21:30:03Z,42.036949,-71.351392,35.200001,44.000000,134.300003,0.250000
2014-03-16T21:30:06Z,42.036941,-71.351402,35.099998,54.000000,134.300003,0.250000
2014-03-16T21:30:10Z,42.037166,-71.351408,36.400002,33.000000,134.300003,0.500000
2014-03-16T21:30:12Z,42.037171,-71.351417,36.400002,27.000000,134.300003,0.500000
2014-03-16T21:30:15Z,42.037164,-71.351402,43.599998,18.000000,134.300003,0.250000
2014-03-16T21:30:16Z,42.037158,-71.351391,43.599998,16.000000,134.300003,0.250000
2014-03-16T21:30:19Z,42.037160,-71.351357,42.700001,16.000000,134.300003,0.500000
2014-03-16T21:30:21Z,42.037175,-71.351347,42.700001,17.000000,134.300003,0.500000
2014-03-16T21:30:26Z,42.037234,-71.351307,35.099998,26.000000,134.300003,0.750000
2014-03-16T21:30:29Z,42.037255,-71.351292,35.099998,36.000000,134.300003,0.750000
2014-03-16T21:30:35Z,42.037264,-71.351276,37.599998,37.000000,134.300003,0.250000
2014-03-16T21:30:38Z,42.037269,-71.351268,37.599998,29.000000,0.000000,0.000000
2014-03-16T21:30:44Z,42.037271,-71.351305,41.500000,35.000000,0.000000,0.000000
2014-03-16T21:30:46Z,42.037264,-71.351317,41.500000,30.000000,134.300003,0.250000
2014-03-16T21:30:49Z,42.037246,-71.351355,41.599998,19.000000,134.300003,0.500000
2014-03-16T21:30:51Z,42.037230,-71.351373,41.599998,19.000000,134.300003,0.500000
2014-03-16T21:30:55Z,42.037193,-71.351407,41.400002,18.000000,208.800003,0.500000
2014-03-16T21:30:56Z,42.037188,-71.351407,41.400002,18.000000,208.800003,0.500000
2014-03-16T21:30:57Z,42.037184,-71.351408,41.400002,19.000000,208.800003,0.250000
2014-03-16T21:31:02Z,42.037162,-71.351358,42.900002,27.000000,208.800003,0.500000
2014-03-16T21:31:04Z,42.037155,-71.351343,43.400002,23.000000,208.800003,0.500000
2014-03-16T21:31:05Z,42.037148,-71.351334,43.400002,19.000000,208.800003,0.750000
2014-03-16T21:31:07Z,42.037140,-71.351334,44.799999,19.000000,208.800003,0.750000
2014-03-16T21:31:08Z,42.037139,-71.351346,45.200001,19.000000,208.800003,0.750000
2014-03-16T21:31:09Z,42.037135,-71.351359,45.200001,19.000000,205.300003,0.750000
2014-03-16T21:31:13Z,42.037129,-71.351387,45.799999,20.000000,214.100006,0.500000
2014-03-16T21:31:14Z,42.037130,-71.351386,45.799999,18.000000,214.100006,0.500000
2014-03-16T21:31:17Z,42.037141,-71.351378,46.400002,15.000000,0.000000,0.000000
2014-03-16T21:31:18Z,42.037147,-71.351375,46.400002,12.000000,0.000000,0.000000
2014-03-16T21:31:19Z,42.037152,-71.351373,46.400002,11.000000,0.000000,0.000000
2014-03-16T21:31:24Z,42.037168,-71.351358,46.599998,18.000000,0.000000,0.000000
2014-03-16T21:31:26Z,42.037168,-71.351356,46.400002,25.000000,0.000000,0.000000
2014-03-16T21:31:27Z,42.037171,-71.351357,46.799999,27.000000,0.000000,0.000000
2014-03-16T21:31:28Z,42.037174,-71.351358,46.799999,29.000000,0.000000,0.000000
2014-03-16T21:31:32Z,42.037177,-71.351376,49.000000,24.000000,214.100006,0.250000
2014-03-16T21:31:34Z,42.037179,-71.351383,49.000000,21.000000,214.100006,0.250000
2014-03-16T21:31:38Z,42.037201,-71.351372,47.599998,14.000000,0.000000,0.000000
2014-03-16T21:31:38Z,42.037211,-71.351365,47.599998,12.000000,214.100006,0.250000
2014-03-16T21:31:40Z,42.037222,-71.351355,47.599998,12.000000,214.100006,0.500000
2014-03-16T21:31:44Z,42.037239,-71.351338,47.099998,12.000000,214.100006,0.500000
2014-03-16T21:31:45Z,42.037242,-71.351335,47.099998,14.000000,214.100006,0.500000
2014-03-16T21:31:47Z,42.037245,-71.351332,47.099998,17.000000,214.100006,0.500000
2014-03-16T21:31:54Z,42.037245,-71.351382,53.500000,42.000000,214.100006,0.500000
2014-03-16T21:31:58Z,42.037305,-71.351424,54.099998,36.000000,335.899994,1.000000
2014-03-16T21:32:00Z,42.037324,-71.351432,54.099998,31.000000,342.200012,0.750000
2014-03-16T21:32:03Z,42.037342,-71.351443,53.799999,26.000000,342.200012,0.500000
2014-03-16T21:32:05Z,42.037347,-71.351445,53.900002,23.000000,342.200012,0.500000
2014-03-16T21:32:07Z,42.037353,-71.351448,49.299999,19.000000,342.200012,0.250000
2014-03-16T21:32:08Z,42.037352,-71.351446,50.700001,16.000000,0.000000,0.000000
2014-03-16T21:32:09Z,42.037351,-71.351444,50.700001,14.000000,0.000000,0.000000
2014-03-16T21:32:13Z,42.037382,-71.351427,53.700001,12.000000,342.200012,0.250000
2014-03-16T21:32:14Z,42.037390,-71.351423,53.700001,13.000000,342.200012,0.250000
2014-03-16T21:32:16Z,42.037394,-71.351421,53.700001,16.000000,342.200012,0.250000
2014-03-16T21:32:19Z,42.037407,-71.351414,53.000000,21.000000,0.000000,0.000000
2014-03-16T21:32:19Z,42.037416,-71.351409,53.000000,18.000000,0.000000,0.000000
2014-03-16T21:32:21Z,42.037424,-71.351404,53.000000,18.000000,0.000000,0.000000
2014-03-16T21:32:25Z,42.037435,-71.351370,53.700001,11.000000,342.200012,0.250000
2014-03-16T21:32:28Z,42.037433,-71.351354,53.700001,11.000000,342.200012,0.250000
2014-03-16T21:32:32Z,42.037402,-71.351350,54.200001,11.000000,0.000000,0.000000
2014-03-16T21:32:35Z,42.037393,-71.351366,53.900002,11.000000,342.200012,0.250000
2014-03-16T21:32:37Z,42.037391,-71.351354,54.500000,9.000000,342.200012,0.250000
2014-03-16T21:32:37Z,42.037391,-71.351347,54.500000,8.000000,342.200012,0.250000
2014-03-16T21:32:39Z,42.037392,-71.351343,54.500000,9.000000,342.200012,0.250000
2014-03-16T21:32:43Z,42.037427,-71.351336,54.599998,8.000000,0.000000,0.000000
2014-03-16T21:32:46Z,42.037459,-71.351360,54.599998,9.000000,342.200012,0.250000
2014-03-16T21:32:47Z,42.037470,-71.351371,54.599998,10.000000,342.200012,0.250000
2014-03-16T21:32:50Z,42.037498,-71.351394,53.400002,11.000000,342.200012,0.250000
2014-03-16T21:32:52Z,42.037516,-71.351410,53.400002,12.000000,342.200012,0.250000
2014-03-16T21:32:55Z,42.037554,-71.351430,53.099998,12.000000,342.200012,0.250000
2014-03-16T21:32:56Z,42.037562,-71.351427,53.099998,11.000000,342.200012,0.250000
2014-03-16T21:32:57Z,42.037568,-71.351423,53.099998,11.000000,342.200012,0.250000
2014-03-16T21:33:02Z,42.037594,-71.351400,53.099998,21.000000,342.200012,0.250000
2014-03-16T21:33:03Z,42.037601,-71.351402,53.099998,27.000000,342.200012,0.250000
2014-03-16T21:33:10Z,42.037610,-71.351376,53.400002,54.000000,342.200012,0.250000
2014-03-16T21:33:13Z,42.037612,-71.351348,53.700001,60.000000,342.200012,0.500000
2014-03-16T21:33:18Z,42.037625,-71.351295,54.099998,30.000000,36.400002,0.750000
2014-03-16T21:33:19Z,42.037638,-71.351280,54.099998,25.000000,33.799999,1.000000
2014-03-16T21:33:24Z,42.037689,-71.351233,54.200001,29.000000,23.299999,1.000000
2014-03-16T21:33:31Z,42.037711,-71.351249,54.099998,74.000000,18.100000,0.500000
2014-03-16T21:33:34Z,42.037703,-71.351302,53.599998,74.000000,18.100000,0.500000
2014-03-16T21:33:40Z,42.037637,-71.351385,53.400002,44.000000,18.100000,0.500000
2014-03-16T21:33:51Z,42.037625,-71.351314,53.599998,138.000000,78.300003,0.750000
2014-03-16T21:34:18Z,42.037495,-71.351169,53.700001,119.000000,117.599998,0.750000
2014-03-16T21:52:59Z,42.037359,-71.351076,59.200001,36.000000,153.199997,0.500000
2014-03-16T21:53:01Z,42.037609,-71.351148,70.699997,4.000000,153.199997,0.500000
2014-03-16T21:53:02Z,42.037636,-71.351160,72.400002,6.000000,353.700012,1.000000
2014-03-16T21:53:03Z,42.037578,-71.351195,73.699997,5.000000,231.100006,1.000000
2014-03-16T21:53:05Z,42.037640,-71.351214,81.699997,5.000000,329.600006,1.250000
2014-03-16T21:53:07Z,42.037673,-71.351232,81.599998,6.000000,323.799988,1.250000
2014-03-16T21:53:08Z,42.037678,-71.351226,80.599998,6.000000,344.399994,0.750000
2014-03-16T21:53:10Z,42.037679,-71.351207,83.099998,6.000000,344.399994,0.750000
2014-03-16T21:53:12Z,42.037742,-71.351225,78.000000,7.000000,350.000000,1.250000
2014-03-16T21:53:14Z,42.037766,-71.351212,77.099998,6.000000,355.700012,1.000000
2014-03-16T21:53:15Z,42.037781,-71.351207,77.300003,6.000000,356.500000,1.000000
2014-03-16T21:53:17Z,42.037794,-71.351208,77.000000,6.000000,347.700012,1.000000
2014-03-16T21:53:19Z,42.037818,-71.351225,75.099998,4.000000,343.000000,1.000000
2014-03-16T21:53:20Z,42.037832,-71.351232,75.599998,4.000000,345.700012,1.000000
2014-03-16T21:53:22Z,42.037840,-71.351238,75.900002,4.000000,346.600006,0.750000
2014-03-16T21:53:24Z,42.037891,-71.351267,67.400002,4.000000,341.500000,1.000000
2014-03-16T21:53:25Z,42.037915,-71.351277,67.300003,7.000000,341.700012,1.000000
2014-03-16T21:53:26Z,42.037941,-71.351277,65.500000,8.000000,354.299988,1.250000
2014-03-16T21:53:28Z,42.037966,-71.351276,64.599998,8.000000,4.800000,1.000000
2014-03-16T21:53:30Z,42.037984,-71.351271,64.800003,8.000000,4.500000,1.000000
2014-03-16T21:53:32Z,42.037990,-71.351271,64.599998,4.000000,4.400000,0.750000
2014-03-16T21:53:33Z,42.037992,-71.351274,64.699997,4.000000,4.400000,0.500000
